322,193	9992
107,262	10888
393,31	10346
222,0	9831
253,235	10789
304,75	10501
385,271	10066
261,5	9642
300,218	8754
144,223	10211
228,196	9878
13,168	10749
338,172	9521
120,179	10242
59,66	10649
44,1	10025
107,280	10321
75,274	10296
332,141	10062
333,95	10110
305,25	9771
115,104	10191
150,61	9317
187,284	9467
371,218	8261
2,134	9900
17,120	9745
31,59	10203
220,56	10425
262,87	9519
155,250	9931
138,34	10299
164,148	10577
25,172	10458
248,47	10610
182,22	10374
128,3	10154
284,121	9695
157,106	10148
176,118	11107
398,259	10362
34,291	10721
75,33	10609
328,227	9717
214,86	10844
124,144	9902
207,274	10595
19,166	9846
376,282	10212
239,143	10232
328,201	10181
220,96	10490
70,224	9993
171,241	10375
219,202	10341
129,69	10092
278,294	10201
209,232	10650
67,181	9502
131,106	10550
147,161	10664
296,3	9505
329,123	10346
79,160	10586
328,60	10265
303,268	10035
361,56	10587
347,156	9666
234,166	10499
117,199	9196
14,90	10414
197,24	10497
390,85	9652
325,105	10143
355,199	9822
65,43	9968
260,215	10162
52,202	9313
219,2	11185
255,255	10263
222,61	10346
41,70	10414
124,39	9009
83,103	10354
233,295	10766
272,159	10600
143,257	11128
182,31	10531
254,249	9991
351,28	10990
135,146	10161
64,31	10614
112,163	10216
250,20	9778
21,136	10529
272,201	10768
159,214	10178
133,232	9993
202,196	9842
102,40	10609
194,0	9999
319,82	9981
144,173	10553
146,7	10292
206,192	9521
118,208	10881
44,11	10541
107,187	10616
306,20	9576
109,127	9942
90,231	10001
226,257	11570
307,215	9545
70,299	9719
282,211	9977
261,119	9867
7,9	10312
212,153	10394
172,222	9530
164,247	9619
276,15	11030
128,93	10623
342,37	10301
396,161	10056
376,255	10312
329,52	10085
9,113	9929
110,213	10135
100,177	10102
18,125	10154
360,33	10611
79,77	10308
188,270	9744
27,81	10521
82,247	9525
295,242	10834
68,294	10052
19,203	10270
363,65	10121
120,75	10017
50,132	9780
349,69	9451
249,26	9300
308,276	10798
64,243	10526
279,198	10795
4,172	10137
47,121	10355
270,7	10301
228,41	9797
198,150	9762
70,70	9723
214,15	11313
324,5	10558
309,129	11026
324,182	10489
29,114	10219
152,181	9947
237,181	10064
129,161	10136
325,96	10540
314,299	9969
185,295	10227
186,157	10799
251,89	9994
181,268	9715
379,229	10629
313,22	10078
284,143	9751
347,109	9655
304,166	10395
208,271	9671
9,290	9747
250,82	10147
159,221	10098
243,33	10803
288,50	9334
126,267	10224
310,273	10277
98,284	9798
39,11	10374
328,142	9919
56,170	9465
356,226	9847
92,127	9428
298,245	9993
26,115	9962
46,229	9540
196,12	9556
166,160	9797
191,131	10163
13,234	9789
160,22	10101
303,206	9733
306,263	9786
372,219	9671
98,25	9451
90,194	10911
36,271	10397
311,296	9687
153,296	9626
51,71	10418
371,272	9823
385,107	9998
286,237	10553
83,266	9422
180,73	10080
225,186	10850
81,174	10279
42,294	10176
329,109	9425
247,274	9700
278,26	10421
5,203	10292
296,104	10280
354,206	9869
297,280	9741
240,58	10068
40,64	10259
177,71	10362
384,148	10479
33,7	10679
87,29	10578
209,157	10589
230,140	9806
232,60	10334
299,74	10316
78,49	10210
140,216	10096
147,0	10524
38,170	9238
237,220	10108
128,57	10073
125,253	10235
79,201	10071
395,60	10420
339,225	10316
151,113	10155
43,36	9724
5,232	10276
244,217	9529
329,45	10055
222,103	10317
210,1	9570
210,159	9855
112,273	10580
176,69	10296
154,8	9794
86,57	9809
66,99	10285
187,14	9948
101,34	9866
323,190	10519
318,268	10887
80,234	9665
264,78	10715
176,172	10398
352,150	9356
250,230	10493
0,217	9342
169,110	10189
159,193	9856
129,271	10096
215,6	10142
22,177	10027
84,59	10335
139,191	10116
327,90	10059
4,297	10645
29,98	10399
54,72	10539
123,189	9613
18,194	10918
394,202	9347
79,120	9739
384,117	10997
233,152	11111
338,293	9049
15,17	9391
112,130	10196
208,25	8772
188,195	9683
306,11	10206
297,72	10523
100,205	9735
167,67	9881
309,190	10564
279,226	10994
205,229	10027
80,99	9976
100,263	9981
340,35	9498
168,225	9820
225,238	10048
236,111	11042
65,217	9892
341,293	9752
55,171	9652
392,98	10676
183,58	10106
54,50	10377
102,207	10590
54,194	11139
35,191	9835
270,139	10791
346,42	10131
108,11	10322
238,88	9362
158,87	9615
39,195	10003
339,35	10933
360,115	10336
318,299	10376
272,60	10712
199,113	10777
323,21	9673
38,215	9620
347,220	9820
212,62	9594
125,222	9918
62,95	10403
227,229	10258
354,70	9674
182,157	10518
341,65	10007
377,201	9755
230,203	9962
159,122	10149
150,198	9370
234,131	10100
64,131	10131
284,21	9228
92,56	9676
103,248	10318
10,129	10512
205,88	10203
312,54	9614
258,142	10070
80,19	9617
150,288	9595
37,229	10291
202,170	9928
97,234	9771
297,10	9448
251,242	10758
92,89	9139
8,226	11048
51,97	10793
267,184	10177
387,206	9586
318,30	11449
197,230	10698
0,187	9766
5,17	9804
104,64	10332
117,238	9110
242,233	9329
353,283	10311
214,205	10217
207,68	10718
285,175	10598
235,21	9594
89,251	10355
174,156	9824
205,298	10305
260,264	10883
1,3	9899
279,118	10835
149,78	9586
294,119	10218
90,43	9912
232,77	10723
65,0	10094
391,195	9756
325,49	10634
394,74	9956
69,262	10837
238,203	9704
281,166	10221
56,127	10065
194,114	9830
65,76	10463
157,199	9524
75,24	10169
249,135	10072
4,18	10171
264,52	10283
90,169	10177
296,84	10363
320,234	9422
196,167	9670
30,259	10145
140,91	9865
40,111	10303
206,145	9962
366,188	9829
87,76	10910
62,128	10134
345,176	9997
135,60	10656
290,256	9575
181,145	9819
380,148	10233
1,261	9702
39,223	10247
87,161	11048
303,220	10072
203,212	10605
187,90	9998
122,42	10857
109,78	10570
317,229	10481
247,142	10157
341,107	10173
303,178	9787
158,257	10168
250,77	10640
264,211	10009
289,140	10450
186,179	11237
86,26	9790
319,274	9410
213,21	9799
278,207	10481
340,79	9442
137,79	9590
132,83	10092
113,201	10144
165,248	9912
57,33	10561
351,252	10152
272,99	10452
322,162	10473
328,55	10097
286,134	10478
302,182	9925
176,187	10924
72,50	10127
169,154	9601
344,22	10078
124,126	9817
231,239	9404
61,235	9674
63,178	9840
75,195	9720
101,251	9831
146,53	10597
365,63	9898
173,144	10061
201,31	9953
286,215	9894
261,106	10163
315,73	9279
110,8	9113
111,294	9904
116,189	9775
174,78	10753
147,10	10129
73,276	10751
178,109	10261
151,3	10073
183,90	10804
357,236	9794
101,149	10182
118,280	10063
332,192	9931
50,217	9228
136,240	10025
199,218	9362
268,259	9960
80,199	9849
359,142	9721
211,149	10439
30,152	10548
196,112	9963
59,88	9959
34,170	9930
310,2	10601
182,7	10446
270,40	10500
88,241	11540
246,291	10116
372,224	9446
36,143	10313
3,142	10118
304,62	9894
116,12	10009
99,148	10512
273,105	10586
344,31	10207
127,38	9846
197,241	11284
205,254	10408
92,30	10454
281,131	9998
63,220	10233
58,0	10195
82,166	10204
76,176	9505
235,65	10043
360,9	10121
167,92	10363
320,60	9966
49,174	10272
97,278	10447
55,184	10284
145,112	10068
396,50	9961
5,93	10238
164,157	10147
296,135	10274
102,188	10737
69,36	10613
341,154	9512
175,115	9778
165,36	10303
176,280	10247
322,298	9720
205,39	9421
137,283	10074
50,29	9377
277,273	10138
223,113	10616
154,204	10346
190,271	10019
63,141	10126
365,116	10022
116,45	10312
197,164	10066
142,269	10583
20,88	10290
98,107	9848
57,191	10334
386,199	9860
247,230	10403
143,4	10492
19,157	10430
3,199	10178
123,116	9880
120,22	9598
97,201	10370
80,28	10048
111,117	10474
252,236	9669
336,2	11113
149,138	9218
98,54	10072
28,225	9620
272,195	10074
113,212	10539
255,242	10659
180,46	10322
330,169	10202
238,166	9814
279,271	10736
256,144	10197
237,152	10601
379,188	10164
279,129	10969
121,187	9475
316,293	9651
222,165	9691
332,63	9686
16,178	10322
186,283	10125
196,255	9806
339,232	11166
299,105	10302
382,182	9855
388,39	9241
96,233	10662
381,244	9859
371,261	9235
62,234	9526
255,219	9469
178,185	10358
37,254	11188
182,88	10054
257,257	10440
304,113	10396
309,83	10395
27,224	9995
371,80	9178
150,169	9213
310,192	9857
167,145	10902
227,79	9997
159,40	10291
313,7	10151
121,150	9193
147,248	10556
340,122	9783
110,169	9992
241,269	10358
278,88	10211
112,228	10098
256,48	9734
286,170	9681
62,133	9621
200,32	9794
306,155	9910
173,210	10358
184,173	10325
251,67	10069
366,171	9859
206,167	9752
302,37	9500
135,289	9985
376,81	10143
52,116	10088
350,81	9758
67,141	9400
282,178	9672
4,169	9690
142,221	10654
303,185	9976
271,280	10005
208,266	9161
280,110	10584
157,60	10602
308,197	9784
279,213	10445
314,170	9752
104,212	10347
315,267	9823
112,156	9997
296,62	10265
170,92	10502
23,167	9794
100,285	10423
157,15	10711
206,74	9894
154,187	10679
243,223	10356
245,261	9651
113,252	10236
243,274	10028
341,217	9516
174,130	9921
230,13	9850
334,288	10207
92,291	9768
352,43	9861
27,27	9732
242,109	9273
310,56	10010
337,133	10120
60,265	10568
227,26	10059
350,219	9186
382,201	9980
234,180	10549
147,110	10704
192,202	9581
305,14	10476
104,292	10402
122,173	11129
72,110	10701
185,85	9909
67,145	10092
291,74	9641
105,220	9448
185,215	9576
266,271	9866
211,178	10228
369,109	10402
319,64	9605
377,155	9674
27,174	10661
328,128	10463
153,155	10248
323,248	10350
146,144	9841
318,96	10746
93,20	9722
195,126	10050
343,282	9860
182,221	10455
124,113	10139
186,93	10982
161,208	10932
298,60	10015
57,241	10802
42,197	10318
234,44	10156
116,163	10112
121,275	9091
157,24	9856
134,219	9674
43,18	10002
34,70	10809
175,160	10092
296,214	10359
117,216	9084
171,205	9536
225,274	10329
129,43	9673
271,262	10278
273,202	10246
248,8	9415
227,197	10201
315,106	9677
58,279	10316
347,206	9641
319,124	9430
78,127	10273
152,211	9765
173,80	10178
391,5	9701
63,181	10249
180,91	10124
35,278	10291
384,193	10160
80,159	9856
83,10	9485
204,98	10349
381,50	10204
21,54	9914
42,210	11373
15,40	9864
1,135	9765
267,131	10038
340,258	9909
190,72	10492
115,22	10189
317,236	10199
23,141	10363
320,289	9597
206,277	10560
283,296	9381
314,156	9843
326,298	9625
224,67	10093
398,134	10045
359,68	10457
68,272	9858
333,59	9808
13,238	10147
186,40	10344
90,190	10368
388,13	9832
187,226	10343
38,145	9749
310,156	9763
391,252	9542
114,187	10171
70,52	9984
51,57	10176
101,38	10351
106,171	9802
6,202	9449
177,13	10621
380,243	9458
47,239	10533
348,180	10100
199,117	10477
32,169	10483
227,225	10180
53,91	9833
379,66	10791
141,255	9910
251,105	10475
103,110	10057
309,226	11215
162,230	10948
285,179	10589
192,41	10335
382,102	9967
249,131	9487
360,216	10088
267,269	10405
212,247	9879
193,177	9634
146,104	9987
90,18	10279
219,228	10606
144,33	10770
63,174	10759
58,125	9915
73,272	9965
101,145	10262
148,86	9640
204,14	9863
351,274	10224
131,128	9564
93,223	10000
224,49	10317
110,204	9629
232,99	10293
348,140	11010
156,12	10193
324,227	10398
197,77	10838
57,292	10840
299,34	10045
193,212	9949
364,60	10519
387,149	9921
291,156	9452
293,36	10118
343,2	10564
247,91	9756
328,285	10287
333,102	9867
182,294	9776
331,40	10813
181,16	10212
153,164	10082
331,140	10675
142,225	10006
391,296	9924
296,66	10560
214,212	11270
351,267	10763
75,252	9759
299,220	9808
394,52	9959
371,197	9114
46,26	9390
303,156	9719
308,139	10813
313,287	10068
44,28	10891
230,214	10287
375,193	9738
64,53	10216
290,51	10363
354,251	10016
372,156	9608
357,53	10318
303,63	9807
6,105	10310
223,131	10210
44,86	10236
32,183	10311
333,106	10359
394,185	9494
363,266	9768
360,223	10539
170,112	9883
17,42	9682
281,254	10759
68,117	10204
259,41	10478
289,97	10411
237,112	10176
389,297	10591
352,136	10795
156,89	9659
354,12	9601
59,3	9772
363,165	9822
104,24	10295
224,6	10100
393,84	10618
74,219	10333
117,19	9209
90,240	9674
55,294	9643
172,87	9840
18,50	10078
393,290	10024
268,215	9929
190,94	10714
357,193	9781
204,136	10689
394,233	9907
282,299	10414
175,86	9757
323,275	10262
252,66	10160
332,273	10322
371,180	9576
154,90	11016
30,291	10283
92,27	9263
356,129	9650
125,198	10321
88,292	11206
223,88	10225
281,62	10147
0,280	9301
16,70	10782
26,212	9730
10,136	10542
155,166	10255
43,266	8996
216,157	10209
311,111	11151
129,21	9521
267,258	9719
212,254	10671
36,176	9906
184,289	9993
177,40	10713
117,223	9827
320,73	9658
13,95	10800
264,273	10472
258,270	9858
111,84	10375
124,44	9657
364,142	10696
10,36	10439
208,129	10144
368,111	11275
96,130	9807
170,189	9771
19,272	9702
164,179	11124
24,179	10875
259,219	10089
19,44	9768
50,275	9125
357,22	9849
114,18	10605
183,293	9983
371,175	9675
177,175	10985
227,294	10497
66,205	9598
321,277	10348
339,188	10776
7,11	10256
172,288	9872
345,114	9976
367,29	10141
189,105	10045
226,194	11436
386,164	9137
119,71	9873
154,297	11154
272,256	9502
278,184	10479
309,118	10990
202,282	10150
162,146	10628
127,246	9265
288,161	9523
386,270	9613
303,6	10139
300,247	9300
29,47	10729
62,256	9129
306,86	9595
290,151	10768
274,171	9571
58,69	9723
91,214	9758
312,14	9892
159,100	10125
70,63	9684
220,237	10609
97,95	10953
38,67	9553
184,182	9980
80,146	10051
99,40	10667
326,139	10058
300,44	9623
311,278	10249
245,225	9676
91,135	9831
49,67	10190
298,91	9772
188,5	10138
8,204	9952
260,101	10945
95,184	10344
337,238	10479
328,124	9465
396,132	9871
32,253	10305
181,170	9404
245,71	9633
79,191	9771
219,255	10696
15,93	10372
176,150	10302
176,125	10796
320,19	9344
214,1	10456
112,282	10491
335,225	9940
62,60	10375
140,281	10118
372,52	10189
61,121	9283
355,160	9961
102,171	10751
57,19	10447
150,190	9668
332,220	9691
259,295	10499
344,276	10617
265,173	10211
361,105	10413
118,222	9911
390,56	10316
318,220	10344
387,34	9618
325,63	9856
276,91	10535
243,51	9687
92,116	9808
386,212	9963
37,104	10467
7,249	9801
134,74	9857
84,173	10263
306,151	10037
72,190	10451
77,243	10381
58,110	10036
116,264	10428
30,295	10420
13,120	9875
60,203	10059
200,121	10610
178,41	10666
164,66	11122
6,78	10382
136,279	10341
86,221	10559
75,133	9350
305,257	10689
78,96	10138
100,102	10432
217,72	10864
205,261	9853
227,269	10281
46,265	10135
215,156	9952
286,141	10349
297,172	10397
199,175	10894
246,206	9995
306,296	9588
46,79	9293
209,207	10527
393,35	10121
328,106	10566
257,271	9718
268,299	9659
12,56	10489
244,10	9408
377,1	9429
363,253	10189
144,227	9739
219,34	10485
190,29	10051
366,180	9699
327,231	9542
59,62	9901
79,230	10471
226,10	10058
115,108	9926
199,229	10173
150,65	9409
363,18	10312
173,113	10164
246,251	10201
17,124	9651
7,195	9925
138,38	10386
37,131	10161
28,48	9478
14,248	10105
225,216	10259
8,72	10765
290,281	10024
324,274	10647
16,78	10825
158,32	9607
157,146	9750
21,217	9584
152,206	10302
383,196	9617
246,2	10936
239,147	10339
174,145	10168
185,202	9834
387,192	9528
317,175	10812
123,228	9823
215,101	10874
395,160	10320
214,263	10301
224,189	9794
208,200	10029
175,91	9889
131,102	10338
149,105	9644
365,89	9192
258,1	9767
105,127	10012
398,78	10646
329,127	9969
309,90	10815
357,272	9927
285,272	10130
77,97	10731
234,162	10180
125,136	11036
297,118	10553
137,39	9473
268,291	10136
256,126	9649
372,237	10230
144,73	9712
92,286	9698
325,101	10911
334,280	10167
345,266	10199
260,211	10485
121,266	9626
265,209	9707
323,257	10909
41,74	10582
124,35	9937
83,107	9836
39,95	10954
156,268	10416
272,155	10523
11,193	9705
298,223	10057
369,174	10987
351,24	10545
187,275	9338
29,132	10465
250,24	10129
334,43	9838
183,69	10148
212,258	9824
159,210	10571
202,192	9869
395,241	10567
247,227	9419
66,55	10290
35,111	10880
206,196	9787
380,3	10223
107,183	10809
0,150	9274
199,97	10238
244,169	9954
120,283	9437
307,219	9512
36,172	10915
266,125	10047
341,90	10340
63,16	10425
373,230	10539
23,286	10191
164,243	9944
396,165	10468
393,197	10045
150,143	9496
21,98	10396
177,44	10381
137,207	9994
50,266	9646
202,2	10647
79,73	9686
27,85	9808
174,81	10398
183,280	9918
284,235	9850
19,207	10276
210,182	9595
174,299	9855
327,72	9877
375,144	10243
316,129	10767
349,65	9809
301,8	9871
64,247	9926
217,118	10813
279,194	11165
352,293	9442
4,176	9546
235,90	9975
134,170	9035
167,178	10549
228,45	9984
394,6	9886
277,127	9914
214,11	10840
267,254	10483
339,290	10521
324,186	11398
167,81	10431
115,66	10756
152,185	10193
253,8	9531
13,199	10419
96,185	9873
5,3	9896
342,146	10206
55,100	9776
138,123	10567
327,18	9917
276,33	11019
195,157	10674
339,214	10678
379,122	10124
340,179	10106
176,275	10349
345,32	10154
340,290	9662
190,222	9640
30,211	9902
236,289	9876
295,268	9761
193,86	9513
170,89	9084
75,1	9705
310,277	10151
332,206	9794
98,288	9993
71,9	10018
356,248	9505
169,239	9983
320,223	9913
46,225	9518
93,68	9950
34,127	10606
352,280	9901
177,93	10991
160,26	10211
155,71	10213
46,140	9968
306,267	10180
372,215	9687
337,59	10744
230,180	9581
194,29	9700
77,197	9796
51,75	10839
357,93	10392
266,98	10527
378,183	10530
284,257	10196
91,79	9599
107,239	10785
180,77	10436
112,34	10577
367,194	10866
378,198	10701
365,23	10292
278,22	10398
350,6	9159
69,72	10534
162,270	10453
32,147	10579
195,294	10016
4,21	9390
91,180	9863
241,80	10143
93,230	10195
70,6	9523
197,51	10132
182,179	10645
100,142	9957
112,268	10329
324,82	10453
221,186	10320
124,171	9900
230,144	10238
179,159	10408
275,61	9355
238,22	9936
149,268	9806
165,0	10038
235,103	10296
23,246	10191
79,205	9670
152,282	10532
113,68	10513
137,175	10151
81,224	10172
310,259	9812
90,25	9449
377,5	10077
43,32	9524
5,236	9913
329,41	9873
244,121	10165
80,160	10191
266,194	10543
316,136	10468
152,116	10340
276,296	10407
93,111	10708
302,91	9796
194,169	9738
3,205	9926
95,210	10942
272,230	10896
250,234	9435
213,194	10563
108,173	9916
185,237	10465
241,218	9598
236,274	10053
22,173	10445
84,55	10401
139,195	10370
56,255	10257
275,43	9114
79,124	9620
165,253	10030
338,297	10223
105,112	9864
88,19	10925
385,0	9848
347,260	10199
306,15	10399
261,73	9216
287,11	10565
30,189	10232
47,90	10608
183,297	11089
279,222	10342
349,118	9849
175,289	9997
7,77	10438
238,3	9974
360,106	10538
306,274	9926
344,53	10724
341,297	10325
186,35	10304
168,210	10607
363,158	10385
201,57	9684
54,190	10200
303,291	9671
268,123	10543
2,101	10430
29,257	10434
228,167	9695
39,199	9760
150,235	9685
339,31	10990
33,203	9900
251,49	10828
360,111	10954
41,41	10212
180,102	10154
383,264	10228
245,88	9591
31,137	9572
281,75	10649
256,117	10565
62,91	9661
331,210	11296
297,25	9613
118,103	10399
254,216	9666
206,246	9573
275,161	9589
355,241	10439
284,25	9381
202,224	9912
312,50	10246
355,106	10197
11,250	9777
169,129	10784
274,39	9031
32,208	10484
361,145	10580
61,58	9329
43,204	9462
203,160	10215
111,97	10385
97,230	11013
313,117	10302
331,175	10917
390,130	10081
177,221	10918
114,87	10224
207,151	10519
387,202	9009
318,34	10766
375,39	9885
291,246	9374
311,191	10297
97,99	10047
365,96	9978
133,131	9384
265,124	9779
204,125	9909
192,2	10955
89,255	10397
306,245	9879
385,158	10189
260,268	10522
70,219	9546
381,284	10084
199,232	10576
159,35	10461
232,73	9850
391,199	10340
399,46	10114
165,129	10401
379,53	10568
63,6	10139
375,254	10833
194,110	10055
199,40	10592
300,93	9749
61,169	9918
34,27	10658
395,119	10167
350,206	9033
251,56	10481
34,242	11285
264,56	10100
334,54	10244
320,238	9767
327,169	9817
225,19	10234
240,248	10300
336,268	10392
305,83	10039
127,268	9652
62,124	9816
307,268	10296
178,112	10698
181,141	9977
380,144	10221
63,237	10630
1,265	9946
40,24	9172
50,87	9266
359,20	9946
220,152	10844
199,22	10397
31,164	9457
68,144	10172
203,216	10073
191,162	10101
122,46	11090
158,280	9437
341,103	10405
293,87	9874
264,215	9801
240,121	10639
115,261	9582
12,220	10233
226,76	11224
198,297	10702
296,203	10191
31,1	9350
213,25	9310
304,298	10055
325,219	9811
256,287	10082
69,107	9974
108,234	9408
323,147	10556
113,205	9881
351,256	9556
379,108	10378
286,130	10455
27,196	10019
72,54	9936
323,83	10498
212,131	9844
299,282	10428
331,97	10585
137,188	9932
23,192	9801
380,214	10153
77,203	11172
392,69	9876
128,203	10575
348,175	10770
269,42	10868
365,67	9800
201,35	10440
51,229	10469
286,219	10246
351,55	10469
242,196	9130
144,285	10077
174,74	10204
260,224	10057
147,14	10626
296,39	9416
237,189	10024
326,197	9535
316,69	9829
332,196	9419
290,28	10940
383,277	10120
106,207	10304
296,144	10400
319,115	9652
232,51	9882
272,278	10522
48,11	10437
333,68	9626
387,291	9761
232,205	9648
59,84	10712
34,174	10839
24,84	10422
118,118	11088
372,74	10003
208,280	9478
88,245	10907
132,293	9693
372,220	10045
36,147	10618
116,16	10767
83,226	10240
218,151	10791
344,35	10381
140,1	10064
186,188	10178
195,229	10497
146,13	10423
205,250	10126
96,6	10210
113,42	10224
13,177	10187
29,58	9723
15,71	9711
236,128	10026
268,295	10286
316,280	9424
355,51	9572
302,51	9513
92,273	9949
45,81	10167
167,96	10515
49,178	10172
159,26	9945
186,148	10866
396,54	9952
199,7	10276
152,299	10088
56,163	9891
26,173	10008
295,6	9922
316,21	9629
22,238	10162
155,179	10210
99,22	10503
176,284	10612
356,266	9401
24,17	9758
205,35	10045
373,191	10045
207,173	10636
193,186	10432
7,146	9692
66,186	10305
115,203	9959
120,166	9974
168,88	9753
172,279	9827
129,213	9771
161,58	10353
365,112	10019
335,26	10076
9,218	9223
247,124	9466
275,143	9384
95,261	10054
67,170	9177
360,51	9918
247,234	9353
106,157	10643
340,157	10050
95,225	9837
348,97	10390
337,15	10821
374,208	9857
221,238	9616
98,50	10061
85,105	9729
358,211	10061
74,96	10299
288,284	9587
372,2	10562
340,197	9473
119,13	10111
