52,23	2137
65,87	2179
49,85	2322
96,85	2465
94,98	1899
99,44	2190
53,59	2093
35,9	1983
12,96	1903
40,37	1877
18,98	1821
70,85	2462
13,91	2220
5,88	2057
90,54	1726
94,0	2245
48,55	2395
23,63	1839
0,94	2151
34,85	2237
67,16	2047
45,70	2290
66,20	1949
83,25	2029
21,98	1844
51,66	2027
97,82	2315
86,13	1741
29,87	2232
30,52	1888
14,47	1960
63,63	2121
7,73	2035
67,30	1700
96,34	2061
12,49	1786
87,10	2177
9,26	1822
59,26	1619
84,68	1937
15,97	2217
61,18	1787
23,52	1846
24,48	2013
48,86	2227
99,62	2282
31,51	2181
73,35	1568
53,37	1867
1,93	1927
45,78	2265
65,98	2021
62,64	2065
86,75	1931
72,65	2078
52,12	1853
32,72	1749
72,58	1978
17,24	2018
16,49	1946
7,20	2205
43,21	1964
6,67	2198
14,4	1977
84,59	2112
23,45	1925
95,22	2003
86,3	1966
91,39	2213
52,63	1904
50,18	1733
64,40	1675
36,87	2550
10,4	2013
93,86	1929
9,75	2120
91,84	1935
35,20	2101
95,13	1812
50,14	1875
74,27	2175
68,66	1690
14,25	2021
57,59	1889
8,94	2280
44,20	1891
47,21	2077
22,46	1979
91,17	1859
55,31	2503
81,12	1888
55,84	2246
93,15	2168
57,60	1846
19,3	2126
89,45	1944
38,52	1953
3,59	2039
76,32	2090
70,56	2311
29,25	2013
34,49	2144
66,33	1929
8,65	2102
91,26	1638
52,45	2048
94,58	1857
49,34	1862
18,36	1956
21,21	2065
21,69	1916
99,31	2251
18,4	2008
9,93	1919
42,88	1977
12,74	1824
2,23	2160
73,88	2039
31,95	1898
28,79	1990
77,48	1515
21,4	1803
43,43	2037
83,94	2050
10,50	2031
93,95	2036
45,81	2187
93,55	2396
66,91	1830
1,31	2356
46,97	1874
88,9	2123
98,76	2348
29,14	1799
75,99	1874
26,33	1990
41,89	2010
45,89	2281
94,43	1960
58,32	2254
19,13	2067
52,81	1988
30,96	2120
21,83	1832
77,93	1648
77,88	1762
92,92	2060
41,92	1810
86,97	1817
25,94	2002
68,40	1605
91,40	1922
30,67	2105
7,46	2213
16,92	1873
75,55	1994
71,28	2015
60,75	2292
53,24	2337
81,70	1749
33,26	1698
95,62	2007
26,64	2029
0,65	2192
13,99	2236
44,64	1701
87,25	2086
69,72	1953
83,54	1823
31,59	1931
65,65	1946
50,25	2020
78,92	1755
72,47	2275
9,80	1992
32,69	2119
87,50	1950
31,60	1964
9,66	1950
9,57	1997
33,57	1869
98,65	2121
98,18	2245
54,76	1753
25,65	2029
43,69	1995
82,93	2048
92,16	1957
73,22	2232
50,32	2117
95,80	2029
11,22	1950
79,9	2305
26,60	1883
69,61	1928
75,1	1882
80,11	1884
51,22	2266
60,40	1884
34,23	2197
4,4	1864
21,18	1846
71,51	2145
76,43	2002
18,10	1958
95,71	2028
72,87	2488
28,84	1854
50,10	1877
15,26	1720
23,30	1750
56,52	1842
82,44	2329
35,99	2107
98,58	2125
30,49	2097
48,46	2182
50,90	2309
14,61	1978
40,77	2111
74,85	2316
10,76	2023
64,57	1854
27,74	2097
75,46	2067
74,56	2151
56,45	2013
4,8	2010
80,86	1785
14,90	2441
6,45	1998
93,42	2003
61,14	1823
92,96	2063
49,74	1988
0,83	1830
53,77	2239
46,31	1944
88,64	1947
7,28	2531
84,20	2167
68,71	1716
9,44	2321
64,22	1896
12,41	1576
69,21	2133
67,12	1872
41,70	1741
90,94	2082
45,96	2210
64,79	1847
80,60	1755
40,5	2236
34,2	1967
17,99	2017
42,40	1960
63,96	2168
13,77	2521
29,98	1829
95,57	1892
89,92	1883
3,73	2100
64,31	1736
63,49	2055
39,68	1668
78,85	1926
67,78	2033
87,36	2189
62,11	2310
60,84	2228
8,87	2519
32,83	1922
98,83	2255
94,4	1707
42,7	1893
16,41	1782
97,42	2273
55,93	2114
39,60	1809
44,11	1798
75,15	1927
89,56	2167
34,96	2330
68,7	2056
48,37	1955
8,54	1996
63,27	2291
79,11	1976
53,20	2381
18,32	1833
35,68	1880
31,9	2071
61,61	1832
63,12	2059
92,78	1893
52,2	1904
13,60	2151
20,48	1935
41,56	1959
16,70	1919
88,60	1895
66,42	1813
51,31	2176
99,75	2113
2,78	1981
60,57	2274
40,86	1835
29,69	1962
72,94	2070
92,74	1953
8,8	1922
16,74	1853
78,78	1752
14,29	1812
57,64	1804
29,32	2028
90,72	1702
27,81	2282
90,76	1996
45,23	2420
80,73	1864
52,85	2258
52,41	1928
63,52	1984
3,86	2129
21,61	1985
8,4	2014
57,95	1862
45,45	2105
80,91	1662
74,49	2059
90,83	1898
66,77	2003
48,64	1935
70,70	2232
60,3	2512
60,17	2158
7,37	2138
62,15	2137
78,6	1694
96,63	2102
37,31	2241
79,91	1921
5,48	1831
29,36	2060
36,90	2534
80,95	1809
10,47	2177
30,34	1864
19,40	1774
89,89	2196
92,52	1851
50,58	1814
63,56	2281
29,76	1788
99,26	1934
9,53	2189
73,79	2090
40,19	1793
4,69	2121
56,30	1878
27,6	2281
7,15	2077
60,93	2147
81,96	2061
91,57	2194
85,45	1946
76,10	2047
39,11	1859
57,99	1974
43,54	1895
19,80	1871
81,67	2062
98,8	2268
37,66	2105
18,25	1908
32,36	2123
35,15	2034
68,80	1910
53,11	2288
62,33	1833
2,30	1799
63,23	2149
96,49	2195
76,21	1878
4,72	1841
3,99	1911
15,88	2100
77,31	2003
44,51	2014
80,5	2004
19,97	2021
68,13	1833
46,53	1993
51,71	2027
9,3	2298
94,61	1972
77,71	1755
36,50	2021
85,63	1586
99,22	2242
1,13	2018
23,74	1814
97,60	2271
21,10	2106
91,71	1985
15,79	2048
53,60	1948
45,74	2129
61,21	2021
18,83	1718
83,76	2142
39,24	1975
22,86	1917
45,38	2391
51,88	2220
95,35	1617
28,17	1726
77,40	1604
18,90	2060
38,74	1929
5,80	2109
30,45	1938
14,0	2133
4,94	2162
83,83	1899
49,63	1866
40,64	1904
27,23	2419
68,31	1909
63,85	2321
91,62	2066
60,31	2232
71,82	1783
60,26	1714
85,81	1746
1,80	2021
96,78	2074
5,39	2202
42,31	2028
15,57	2134
78,49	1799
27,52	2221
43,90	2504
33,31	2206
92,49	2149
77,62	1832
8,10	2300
61,32	2359
65,90	2355
2,63	1871
67,27	1975
53,82	2236
70,38	2318
25,87	2260
84,82	1964
89,74	1977
11,53	1896
82,53	2136
58,4	1896
27,49	2338
87,87	2293
99,17	2026
58,14	1964
58,83	1838
6,56	2249
66,99	2004
66,11	2049
43,76	1824
87,43	2053
54,14	1925
13,20	2354
65,58	1726
86,62	1834
89,16	1938
97,11	2279
92,23	2071
30,81	1996
73,3	2309
82,66	2029
77,53	1767
88,5	2275
35,60	1905
63,2	1877
55,79	2340
47,54	2115
87,58	1934
75,77	2005
23,96	1899
71,42	1907
96,56	2275
29,54	1704
60,62	2454
16,78	1843
58,54	1796
37,53	2304
66,24	2084
54,72	1696
21,29	1876
22,73	2017
86,17	1693
71,5	2042
62,86	1946
74,6	1991
5,40	1941
6,85	2318
43,25	2058
5,66	1899
44,1	1801
36,36	2250
10,58	1806
88,24	2017
32,58	1949
53,46	2210
36,94	2154
11,93	1715
34,38	2440
11,40	1824
1,39	2197
5,31	2166
45,41	2045
20,26	1806
28,26	1555
90,61	2102
43,61	1988
19,7	1925
61,72	1888
78,34	1493
54,94	1884
42,80	1946
60,35	1986
73,40	1853
12,52	1656
98,32	2515
79,51	2444
39,55	2128
99,7	2322
55,17	2136
16,56	1970
54,8	1908
22,55	2097
70,74	2079
60,7	2392
14,72	1797
55,7	2538
53,73	2191
57,73	2091
49,52	2031
68,3	2239
95,88	2004
29,90	2233
62,95	2227
87,90	2322
51,7	2344
89,34	1664
51,13	2243
15,17	2042
32,87	2460
4,25	2202
98,10	2360
56,85	2142
70,12	2132
55,3	2682
53,68	2174
13,19	1997
31,11	2075
11,13	1962
59,66	2005
12,34	1875
54,36	2146
57,15	2080
33,53	2003
74,16	1946
49,23	2345
69,69	2280
80,19	1706
19,22	1984
47,4	2069
68,88	1755
60,48	1944
23,89	2064
71,59	1683
94,8	1825
17,1	1947
12,2	1531
87,76	1947
55,71	2175
92,89	2121
88,15	2055
6,27	2214
51,97	2226
4,76	2111
48,28	2360
69,54	2052
63,78	2222
34,56	2257
33,84	2054
52,96	2186
15,84	2120
77,84	1586
5,17	1965
72,25	2078
71,95	1948
40,46	2018
6,34	2003
68,44	1774
79,37	1953
98,21	2190
11,84	1846
48,73	2141
42,79	2129
90,32	2233
24,66	1986
3,28	2470
38,85	2087
8,32	2238
2,16	1863
41,78	1877
83,29	1912
40,51	2191
17,82	1959
39,91	1734
1,3	2189
40,55	2171
71,33	1819
70,96	2375
75,68	1768
23,38	2003
59,53	1868
90,43	2152
41,81	1797
3,19	1886
76,58	1795
51,75	2099
12,67	1721
67,70	1798
20,84	2177
8,43	2162
21,72	1733
64,13	1777
65,76	1881
35,55	2102
21,47	2126
83,0	2278
75,24	2025
88,82	2018
3,24	2024
16,16	1947
3,20	2161
4,18	1812
39,82	1874
97,59	2241
88,28	2165
56,2	1665
82,88	2204
76,47	2024
17,55	2110
12,12	1661
80,33	1591
89,81	1994
62,73	2191
71,15	1856
81,45	1907
90,4	2118
50,94	1979
33,62	2156
16,27	2025
65,29	1732
2,85	2234
52,38	2054
20,40	2175
94,25	2052
71,64	1829
21,94	1981
65,32	1991
96,30	2076
94,14	2074
6,41	1977
4,50	2140
29,61	1718
31,77	2099
10,94	2115
11,39	2083
69,98	2134
46,26	1698
78,45	1546
41,12	1660
24,40	2089
23,23	2015
15,35	1823
17,64	1946
3,33	2066
39,37	1788
96,12	2233
17,42	1911
68,57	1897
68,75	1808
86,26	1395
99,39	2317
74,41	1909
18,0	1858
42,57	1997
35,46	2019
46,62	2238
23,12	1788
13,95	2090
10,36	2311
30,70	2168
55,44	2351
3,77	2130
46,88	2081
27,16	2391
70,34	2033
84,9	2391
8,76	2137
57,33	1817
68,62	1952
73,57	2070
83,8	1948
37,7	2228
97,95	2359
25,14	2118
46,93	1794
69,87	2440
99,48	2062
68,93	1589
54,29	1638
55,62	2568
33,48	1777
81,85	2064
2,56	2116
86,79	1832
11,3	2178
6,38	2411
38,70	1888
13,73	2155
70,27	2339
20,71	2068
64,75	1784
64,35	1575
19,62	2096
82,84	2045
26,55	2331
97,28	2443
97,46	2412
83,87	2483
49,45	1965
0,29	1830
95,3	2087
36,18	2123
83,98	2004
43,8	1917
50,65	1823
69,47	2179
16,2	1537
78,74	1607
32,21	2091
44,73	1821
53,19	1907
81,56	1973
75,51	2278
25,69	1809
65,69	1966
47,98	2147
61,94	1931
15,80	2182
67,41	1975
25,8	1888
85,56	1955
90,98	1809
62,1	2187
59,88	2120
36,58	1895
87,69	1989
5,22	2218
31,5	2344
54,4	1687
28,31	1863
97,68	2186
59,40	1908
91,79	1995
72,72	1907
48,59	2045
76,94	2110
76,25	1994
68,22	1869
42,84	2045
67,38	2022
12,81	1653
45,56	2316
73,93	1726
81,52	1838
52,52	1881
54,47	1993
68,97	1776
32,94	2164
3,95	2136
88,19	1860
86,84	1743
86,39	1866
30,23	2009
38,6	1915
66,1	2078
22,11	1950
30,6	1971
64,17	1852
98,29	2228
87,21	1949
28,13	1994
3,42	2198
19,66	1835
68,35	1647
48,95	2058
78,41	1625
19,93	1550
43,98	2060
76,61	1792
55,48	2123
73,53	2136
5,93	1948
65,10	2065
47,18	2056
69,36	2191
78,70	1749
93,77	2228
17,77	2032
61,54	1733
58,76	1925
42,44	2071
40,1	1925
90,21	2023
26,73	2082
81,27	1993
8,29	1988
49,96	2278
52,74	2051
47,14	2130
27,41	2343
50,29	1609
84,28	2271
50,43	1908
8,90	2545
0,18	1980
28,97	1753
61,0	1868
76,29	1744
65,83	1833
38,12	1780
58,69	1971
36,14	2239
24,17	2033
11,35	1706
85,6	1714
3,68	1993
31,24	1932
54,83	1835
41,23	1818
65,8	1910
78,23	1526
73,62	1971
51,48	1819
75,86	1938
17,51	2215
9,88	2152
84,51	2315
8,0	2333
29,8	1787
57,51	2326
23,70	1982
26,24	2058
64,39	1934
82,26	2020
88,55	2345
23,92	1833
54,18	1927
0,69	1910
94,36	1884
61,87	2376
98,54	1968
43,10	2102
18,72	1643
37,44	2241
64,3	2161
58,94	1908
34,6	2217
62,20	2262
32,50	2108
85,2	1668
52,89	2205
47,47	2335
20,7	2330
47,94	2158
32,0	2156
15,75	2098
34,34	1968
74,63	1734
80,68	1604
10,83	1997
66,28	2147
34,63	1857
90,69	1957
61,25	1980
74,81	1903
4,47	2231
18,61	1687
39,9	2056
38,49	2067
5,53	2210
66,64	1942
5,71	2009
1,79	1896
36,69	2260
34,45	2110
69,10	2405
50,69	1851
88,33	1922
44,95	1567
25,4	1951
38,96	2075
77,17	1745
13,33	2219
5,97	2208
42,3	2189
85,70	1880
99,40	2193
13,9	2430
22,33	1675
42,35	1720
8,36	2274
16,63	1760
32,4	1912
40,60	1808
25,76	1901
13,59	2220
84,95	2017
74,34	1790
6,30	2003
52,78	2224
73,75	2120
65,50	1987
87,98	1859
61,65	1980
28,53	1662
21,0	2232
92,81	1815
67,6	1728
29,0	2078
25,47	2264
27,92	2368
35,28	2128
31,19	1895
12,27	1769
65,18	2004
58,47	2010
37,17	2093
13,11	2163
64,62	1926
85,96	1863
39,86	1812
71,73	1809
88,20	2046
37,93	1913
80,20	1812
78,27	1835
1,40	1975
32,8	2090
17,33	1916
62,28	2332
6,2	1853
2,74	1915
84,46	2332
32,29	1890
67,67	1982
8,21	2206
18,87	2219
78,63	1509
96,41	2060
63,70	2315
96,96	2441
6,12	2106
48,20	2228
21,54	1991
59,35	1750
64,84	1688
33,71	1837
70,41	2079
20,13	2184
45,2	1989
79,42	2117
92,45	1808
0,47	2093
16,81	1803
32,47	2232
22,95	1778
0,98	1814
45,67	2242
48,68	1973
50,83	1782
42,71	1837
22,68	1712
43,29	1822
38,34	1826
33,39	2194
34,81	2162
99,97	2224
87,65	1918
56,6	1900
81,34	1666
79,20	2157
24,7	2262
0,50	1970
22,19	1773
57,46	2051
83,61	1843
27,67	2413
90,8	2005
52,56	2101
45,34	1918
91,48	1666
54,58	1669
3,11	2022
81,23	2009
56,81	1868
2,96	2060
57,77	2088
96,52	2193
24,88	2232
84,77	2202
54,32	1806
89,6	2037
22,60	1975
36,29	1934
81,6	1919
4,65	2056
75,64	1823
36,21	2154
83,32	2211
66,59	1801
7,19	1824
66,51	2142
78,38	1845
85,49	1907
57,55	2152
39,51	2233
82,35	2034
40,24	1952
4,0	2279
14,10	2090
47,29	1984
53,1	2241
20,93	2007
18,18	1702
28,66	1695
52,30	1791
36,32	2189
93,20	1997
58,61	1890
57,24	1992
49,12	1967
19,39	2052
77,80	1739
62,42	2168
49,38	2243
99,84	2126
4,87	2607
45,12	2161
68,48	1547
79,33	1981
28,62	1835
97,73	2338
51,40	1940
78,56	1825
59,75	1952
23,78	1975
40,59	1785
43,18	1981
47,69	2275
20,66	2261
84,19	1886
34,70	2188
25,50	2030
55,80	2445
51,84	2136
44,24	1782
32,61	1891
53,5	2197
12,92	1878
35,95	1822
95,44	2011
74,92	1909
31,86	2022
42,62	1981
0,90	2378
7,51	2312
13,82	2281
34,89	2232
46,80	2009
43,94	1995
22,20	2029
63,89	2250
36,83	2057
14,43	2025
44,37	1625
59,93	1827
67,34	1886
61,29	1800
87,14	1927
41,67	1823
1,7	2136
48,82	2034
24,97	2331
53,33	2007
11,7	2028
62,51	2463
7,5	2280
25,36	2059
53,9	2388
39,5	2138
38,78	2036
32,76	2023
2,6	1929
17,28	2068
23,67	1870
80,9	2192
23,41	1805
89,52	1855
65,36	2137
13,51	2522
69,94	1968
8,61	2098
15,3	2341
83,90	2341
65,94	1992
35,24	2013
17,73	1942
95,17	1791
55,26	1871
19,35	1603
14,21	1914
10,21	2206
69,8	2076
91,13	2187
73,48	1698
30,85	2216
53,64	2293
79,19	1842
67,49	1913
48,15	2107
26,46	2077
38,56	2076
58,29	1879
59,80	2047
70,52	2086
76,50	1797
42,13	2072
98,61	2258
91,88	1947
94,54	1870
40,82	1943
21,65	1918
9,17	2023
90,58	1962
46,17	1947
98,98	2150
30,30	1745
24,53	2273
76,4	1760
10,54	1812
93,99	2026
93,51	2337
40,95	1723
25,21	1816
2,45	1999
47,72	1959
41,30	1744
49,78	2145
29,18	1829
61,69	2077
54,0	2063
51,39	2302
45,85	2629
58,36	2143
23,49	1955
61,4	2093
54,98	1794
85,12	1822
90,18	1934
7,91	2066
31,46	2192
79,55	2282
24,39	2513
88,77	2027
78,2	1497
54,69	2031
0,8	1969
52,67	1929
60,79	2352
81,74	1820
84,55	2286
90,29	1803
72,21	2058
96,81	2143
38,81	1978
24,80	2124
77,22	1848
69,76	2225
60,66	2019
83,58	1828
50,21	1878
25,25	2149
71,37	1682
61,43	2072
86,40	1586
70,78	2274
9,62	2155
72,10	2245
47,36	2210
79,28	2380
46,48	1892
22,37	1753
54,87	2159
92,12	2041
12,38	1888
81,16	1776
94,18	2093
77,7	1925
91,35	1774
32,18	2086
35,33	1998
80,15	1858
4,10	2254
96,27	2252
95,93	1887
34,16	2293
17,59	1806
60,44	2421
67,56	2021
71,1	1915
8,69	2320
83,36	1953
71,55	1918
49,30	1843
88,51	2321
45,16	2176
73,71	1906
23,34	1858
54,21	1858
44,28	1925
89,78	2043
43,4	1856
31,82	1863
14,65	1918
41,52	1758
85,27	1965
64,53	1694
22,91	1786
15,44	2171
83,43	2082
75,42	1862
76,87	2231
13,5	2480
7,60	1969
80,55	1936
66,95	1969
35,5	2125
79,86	2051
14,94	1981
53,95	2281
7,82	2022
5,44	2117
61,10	1900
43,72	1847
63,34	2101
58,72	1783
24,84	1984
18,69	1829
47,61	2093
38,41	1994
84,24	2140
40,99	1856
9,48	1849
12,45	1748
1,71	2047
45,92	2065
6,96	2238
26,37	1839
69,18	1972
26,86	2012
17,95	1943
63,92	2043
1,62	2137
36,76	2163
31,68	1850
95,53	1833
59,3	2355
26,91	1882
85,78	1882
17,91	1851
76,54	1733
11,31	1995
78,89	1847
51,53	2118
86,66	1696
60,80	2213
82,71	2049
1,48	1750
15,48	1877
79,5	2357
18,50	1790
56,74	1931
4,14	2023
75,19	1787
17,15	2050
86,48	1499
82,97	2162
73,13	2205
72,43	2066
57,9	2149
71,19	1750
61,83	1783
38,23	2007
42,26	1792
51,79	2111
96,2	1816
13,64	2172
9,35	1728
94,29	1848
56,92	2044
34,27	2107
65,43	2005
14,54	1885
51,35	1871
72,83	1999
99,79	2164
1,26	1768
86,71	1690
72,69	2059
84,60	1893
82,7	2243
0,36	2096
4,36	2096
47,83	2138
58,21	1958
34,67	2126
39,77	1990
66,9	2188
45,27	2197
17,68	1906
11,79	1985
99,93	1905
70,49	2281
37,84	2160
91,97	1952
32,25	2114
39,46	2025
16,89	1952
13,42	2092
49,56	2183
48,11	1961
48,60	1971
18,43	1855
77,75	1776
65,4	1763
65,47	2086
99,3	2439
60,13	2198
20,79	1974
50,98	1860
91,3	2429
7,33	2084
64,26	1541
62,19	1886
0,58	1802
13,55	2511
37,35	1943
67,89	2107
35,37	1786
89,67	1931
83,69	2107
58,43	2104
75,60	1852
15,7	2259
52,49	2063
76,36	2014
80,99	1865
18,8	1811
59,22	2199
54,50	1749
3,64	2238
19,44	2025
50,72	1673
37,75	2132
41,96	1974
92,56	2224
50,54	1716
29,72	1753
24,31	2250
21,32	2332
1,22	2161
88,91	1907
14,83	1809
19,75	1954
90,65	2018
65,0	1998
7,11	1964
19,53	2028
30,92	1891
81,92	2036
65,54	1930
85,41	1835
4,43	2077
84,64	1937
99,71	2263
39,15	1865
14,18	2040
8,25	2287
43,50	1835
78,67	1799
70,89	2288
81,63	1854
91,80	2163
6,16	2098
35,11	2016
93,60	1842
26,11	2231
93,28	2433
1,57	2052
37,26	2030
33,75	2069
4,32	2249
23,81	1952
92,2	1765
28,44	1700
92,30	1945
44,82	1846
29,47	2085
96,38	2327
79,77	2340
27,34	2041
6,89	2273
96,74	2087
94,65	2055
66,60	1711
88,1	2069
85,67	1810
80,28	2183
25,90	2384
70,63	2092
91,75	2027
36,98	1924
38,67	2023
34,78	2198
25,58	1704
22,82	1888
24,79	2157
53,55	2232
77,44	1960
66,73	1837
36,72	1938
45,30	1988
29,29	1678
5,84	1994
49,89	2270
59,17	1776
32,98	1950
4,98	2068
49,67	1955
7,68	1980
92,6	2138
27,27	2280
83,21	2135
63,81	2114
34,41	2123
97,86	2292
31,64	1800
44,86	1851
47,87	2466
63,67	2099
85,85	2075
52,16	1900
82,48	1930
10,69	2157
9,22	2246
15,53	1944
30,38	2081
15,93	1913
59,7	2151
23,56	2125
83,18	2010
55,66	2215
31,55	2049
55,97	2380
1,97	2238
58,8	1898
67,81	1990
62,59	2022
13,28	2565
62,60	1905
85,74	1918
72,61	1804
57,86	1950
17,20	1978
25,83	2009
57,19	1744
29,83	1822
25,0	2184
94,72	1692
95,26	1705
11,57	2024
32,65	2149
82,57	2233
96,45	2128
25,98	1988
34,52	2214
64,44	1933
97,77	2357
6,52	2097
9,71	1989
89,30	1827
74,38	2087
54,10	2129
68,84	1662
74,23	2098
40,9	2114
25,61	1935
51,3	2301
64,66	1564
22,42	1826
92,27	2089
50,36	1927
55,35	2042
82,62	2239
22,5	2185
93,11	1947
89,41	1880
48,51	2254
13,46	2368
47,58	1995
63,45	2046
29,50	1801
66,37	1780
32,14	2106
58,50	1896
89,27	2066
13,68	2127
21,25	2026
22,77	2168
6,78	2066
9,97	2160
12,70	1759
73,84	1899
42,93	1625
31,91	1872
94,83	1921
16,96	1860
14,76	2060
43,47	2030
78,96	1843
27,2	2113
93,91	1829
75,37	1821
20,57	2094
36,47	2255
56,38	2066
11,44	2032
